Article,Branch,Qty On Hand,Open PO,run_rate,replenishment_days,Rate,Style,Colour,Size
FW-SLIP-WHT-UK10,Gurugram Store,39,0,2.0,14,"Rs. 3,499",Slip-On Ease,WHT,UK10
FW-SLIP-WHT-UK10,Coimbatore Store,5,0,0.8,14,"₹3,499",Slip-On Ease,WHT,UK10
FW-SLIP-WHT-UK10,Madurai Store,7,0,0.7,21,N/A,Slip-On Ease,WHT,UK10
FW-SLIP-WHT-UK10,Guwahati Store,145,0,2.4,21,"3,499.00",Slip-On Ease,WHT,UK10
FW-SLIP-WHT-UK11,Mumbai Store,34,0,1.2,14,"₹1,499",Slip-On Ease,WHT,UK11
FW-SLIP-WHT-UK11,Delhi Store,163,0,3.0,21,1499,Slip-On Ease,WHT,UK11
FW-SLIP-WHT-UK11,Bengaluru Store,28,0,1.0,14,"₹1,499",Slip-On Ease,WHT,UK11
FW-SLIP-WHT-UK11,Hyderabad Store,7,0,0.5,10,"Rs. 1,499",Slip-On Ease,WHT,UK11
FW-SLIP-WHT-UK11,Chennai Store,84,0,1.5,21,"₹1,499",Slip-On Ease,WHT,UK11
FW-SLIP-WHT-UK11,Kolkata Store,10,0,0.4,10,1499,Slip-On Ease,WHT,UK11
FW-SLIP-WHT-UK11,Pune Store,36.5,0,1.9,10,"Rs. 1,499",Slip-On Ease,WHT,UK11
FW-SLIP-WHT-UK11,Ahmedabad Store,0,9,0.5,21,1499,Slip-On Ease,WHT,UK11
FW-SLIP-WHT-UK11,Jaipur Store,32,0,2.1,21,1499,Slip-On Ease,WHT,UK11
FW-SLIP-WHT-UK11,Lucknow Store,30,0,1.4,14,"₹1,499",Slip-On Ease,WHT,UK11
FW-SLIP-WHT-UK11,Surat Store,0,0,0.8,21,"₹1,499",Slip-On Ease,WHT,UK11
FW-SLIP-WHT-UK11,Indore Store,105,0,1.5,21,1499,Slip-On Ease,WHT,UK11
FW-SLIP-WHT-UK11,Nagpur Store,16,32,1.2,21,"Rs. 1,499",Slip-On Ease,WHT,UK11
FW-SLIP-WHT-UK11,Kochi Store,58,0,1.1,21,"₹1,499",Slip-On Ease,WHT,UK11
,Chandigarh Store,121,-20,2.0,21,1499,Slip-On Ease,WHT,UK11
FW-SLIP-WHT-UK11,Bhopal Store,27,0,2.5,10,"Rs. 1,499",Slip-On Ease,WHT,UK11
FW-SLIP-WHT-UK11,Patna Store,44,0,1.0,21,"1,499.00",Slip-On Ease,WHT,UK11
FW-SLIP-WHT-UK11,Vadodara Store, 119 ,47,2.4,21,1499,Slip-On Ease,WHT,UK11
FW-SLIP-WHT-UK11,Ludhiana Store,51,0,1.3,21,"₹1,499",Slip-On Ease,WHT,UK11
FW-SLIP-WHT-UK11,Agra Store,18,0,2.3,14,"₹1,499",Slip-On Ease,WHT,UK11
FW-SLIP-WHT-UK11,Nashik Store,65,0,2.8,10,1499,Slip-On Ease,WHT,UK11
FW-SLIP-WHT-UK11,Meerut Store,164,0,2.4,21,"Rs. 1,499",Slip-On Ease,WHT,UK11
FW-SLIP-WHT-UK11,Rajkot Store,41,0,2.0,10,"Rs. 1,499",Slip-On Ease,WHT,UK11
FW-SLIP-WHT-UK11,Varanasi Store,32,0,2.4,10 days,1499,Slip-On Ease,WHT,UK11
FW-SLIP-WHT-UK11,Amritsar Store,29,0,1.7,14,1499,Slip-On Ease,WHT,UK11
FW-SLIP-WHT-UK11,Noida Store,72,0,1.7,21,1499,Slip-On Ease,WHT,UK11
FW-SLIP-WHT-UK11,Gurugram Store,104,0,2.9,21,1499,Slip-On Ease,WHT,UK11
FW-SLIP-WHT-UK11,Coimbatore Store,42,0,1.6,14,1499,Slip-On Ease,WHT,UK11
FW-SLIP-WHT-UK11,Madurai Store,31,0,1.5,14,1499,Slip-On Ease,WHT,UK11
FW-SLIP-WHT-UK11,Guwahati Store,183,0,2.8,21,"₹1,499",Slip-On Ease,WHT,UK11
FW-SLIP-TAN-UK6,Mumbai Store,9,0,1.1,21,"₹4,999",Slip-On Ease,TAN,UK6
FW-SLIP-TAN-UK6,Delhi Store,170,55,2.4,21,"₹4,999",Slip-On Ease,TAN,UK6
FW-SLIP-TAN-UK6,Bengaluru Store,13,0,0.4,14,4999,Slip-On Ease,TAN,UK6
FW-SLIP-TAN-UK6,Hyderabad Store,-7,0,2.4,14,"Rs. 4,999",Slip-On Ease,TAN,UK6
FW-SLIP-TAN-UK6,Chennai Store,49,0,1.2,14,"4,999.00",Slip-On Ease,TAN,UK6
FW-SLIP-TAN-UK6,Kolkata Store,9,0,1.2,10,"4,999.00",Slip-On Ease,TAN,UK6
FW-SLIP-TAN-UK6,Pune Store, 14 ,0,2.9,21,4999,Slip-On Ease,TAN,UK6
FW-SLIP-TAN-UK6,Ahmedabad Store,22,3,0.8,10,"Rs. 4,999",Slip-On Ease,TAN,UK6
FW-SLIP-TAN-UK6,Jaipur Store,29,0,1.0,21,4999,Slip-On Ease,TAN,UK6
FW-SLIP-TAN-UK6,Lucknow Store,6,0,,10,4999,Slip-On Ease,TAN,UK6
FW-SLIP-TAN-UK6,Surat Store,168,0,2.8,21,"₹4,999",Slip-On Ease,TAN,UK6
FW-SLIP-TAN-UK6,Indore Store,44,0,2.3,14,4999,Slip-On Ease,TAN,UK6
FW-SLIP-TAN-UK6,Nagpur Store,100,0,2.3,,"Rs. 4,999",Slip-On Ease,TAN,UK6
FW-SLIP-TAN-UK6,Kochi Store,107,0,2.1,21,"Rs. 4,999",Slip-On Ease,TAN,UK6
FW-SLIP-TAN-UK6,Chandigarh Store,6,0,0.3,10,4999,Slip-On Ease,TAN,UK6
FW-SLIP-TAN-UK6,Bhopal Store,10,0,1.9,10,"Rs. 4,999",Slip-On Ease,TAN,UK6
FW-SLIP-TAN-UK6,Patna Store,8,0,2.3,14,"Rs. 4,999",Slip-On Ease,TAN,UK6
FW-SLIP-TAN-UK6,Vadodara Store,26,0,0.7,21,4999,Slip-On Ease,TAN,UK6
FW-SLIP-TAN-UK6,Ludhiana Store,101,0,2.4,14,"4,999.00",Slip-On Ease,TAN,UK6
FW-SLIP-TAN-UK6,Agra Store,42,0,1.4,14,4999,Slip-On Ease,TAN,UK6
FW-SLIP-TAN-UK6,Nashik Store,6,0,0.3,10,4999,Slip-On Ease,TAN,UK6
FW-SLIP-TAN-UK6,Meerut Store,46,0,2.2,10,"₹4,999",Slip-On Ease,TAN,UK6
FW-SLIP-TAN-UK6,Rajkot Store,14,0,1.6,21,4999,Slip-On Ease,TAN,UK6
FW-SLIP-TAN-UK6,Varanasi Store, 17 ,0,0.7,14,"₹4,999",Slip-On Ease,TAN,UK6
FW-SLIP-TAN-UK6,Amritsar Store,16,0,0.3,21,4999,Slip-On Ease,TAN,UK6
FW-SLIP-TAN-UK6,Noida Store,5,0,2.4,10,4999,Slip-On Ease,TAN,UK6
FW-SLIP-TAN-UK6,Gurugram Store,59,20,1.4,14,4999,Slip-On Ease,TAN,UK6
FW-SLIP-TAN-UK6,Coimbatore Store,23,0,2.0,10,N/A,Slip-On Ease,TAN,UK6
FW-SLIP-TAN-UK6,Madurai Store,26,0,0.6,14,"4,999.00",Slip-On Ease,TAN,UK6
FW-SLIP-TAN-UK6,Guwahati Store,3.5,0,1.0,14,4999,Slip-On Ease,TAN,UK6
FW-SLIP-TAN-UK7,Mumbai Store,69,0,1.7,21,2299,Slip-On Ease,TAN,UK7
FW-SLIP-TAN-UK7,Delhi Store,42,0,1.4,21,"Rs. 2,299",Slip-On Ease,TAN,UK7
FW-SLIP-TAN-UK7,Bengaluru Store,12,0,0.4,10,2299,Slip-On Ease,TAN,UK7
FW-SLIP-TAN-UK7,Hyderabad Store,15,7,0.5,14,"Rs. 2,299",Slip-On Ease,TAN,UK7
FW-SLIP-TAN-UK7,Chennai Store, 4 ,0,0.2,14,2299,Slip-On Ease,TAN,UK7
FW-SLIP-TAN-UK7,Kolkata Store,34,23,2.3,10,2299,Slip-On Ease,TAN,UK7
FW-SLIP-TAN-UK7,Pune Store,7,0,0.6,14,"Rs. 2,299",Slip-On Ease,TAN,UK7
FW-SLIP-TAN-UK7,Pune Store,7,0,0.6,14,"Rs. 2,299",Slip-On Ease,TAN,UK7
FW-SLIP-TAN-UK7,Ahmedabad Store, 69 ,0,2.8,10,"₹2,299",Slip-On Ease,TAN,UK7
FW-SLIP-TAN-UK7,Jaipur Store,57,0,2.1,14,2299,Slip-On Ease,TAN,UK7
FW-SLIP-TAN-UK7,Lucknow Store,12,0,1.1,14,"₹2,299",Slip-On Ease,TAN,UK7
FW-SLIP-TAN-UK7,Surat Store,43,0,2.8,10,"₹2,299",Slip-On Ease,TAN,UK7
FW-SLIP-TAN-UK7,Indore Store,43,16,2.1,10,2299,Slip-On Ease,TAN,UK7
FW-SLIP-TAN-UK7,Nagpur Store,118,0,2.9,21,"Rs. 2,299",Slip-On Ease,TAN,UK7
FW-SLIP-TAN-UK7,Kochi Store,8,0,2.1,14,"Rs. 2,299",Slip-On Ease,TAN,UK7
FW-SLIP-TAN-UK7,Chandigarh Store,15,0,3.0,14,"Rs. 2,299",Slip-On Ease,TAN,UK7
FW-SLIP-TAN-UK7,Bhopal Store,8,0,0.3,10,"2,299.00",Slip-On Ease,TAN,UK7
FW-SLIP-TAN-UK7,Patna Store,18,0,0.7,21,"₹2,299",Slip-On Ease,TAN,UK7
FW-SLIP-TAN-UK7,Vadodara Store,44,0,2.0,21,2299,Slip-On Ease,TAN,UK7
FW-SLIP-TAN-UK7,Ludhiana Store,14,0,0.2,21,2299,Slip-On Ease,TAN,UK7
FW-SLIP-TAN-UK7,Agra Store,100,0,2.7,14,2299,Slip-On Ease,TAN,UK7
FW-SLIP-TAN-UK7,Nashik Store,100,21,2.8,14,2299,Slip-On Ease,TAN,UK7
FW-SLIP-TAN-UK7,Meerut Store,25,18,2.8,10,2299,Slip-On Ease,TAN,UK7
FW-SLIP-TAN-UK7,Rajkot Store,7,5,0.3,21,"Rs. 2,299",Slip-On Ease,TAN,UK7
FW-SLIP-TAN-UK7,Varanasi Store,21,0,0.8,14,"Rs. 2,299",Slip-On Ease,TAN,UK7
FW-SLIP-TAN-UK7,Amritsar Store,21,0,2.0,10,"₹2,299",Slip-On Ease,TAN,UK7
FW-SLIP-TAN-UK7,Noida Store,52,-19,1.8,21,2299,Slip-On Ease,TAN,UK7
FW-SLIP-TAN-UK7,Gurugram Store,29,0,2.4,21,2299,Slip-On Ease,TAN,UK7
FW-SLIP-TAN-UK7,Coimbatore Store,141,38,2.7,21,"₹2,299",Slip-On Ease,TAN,UK7
FW-SLIP-TAN-UK7,Madurai Store,19,0,2.4,10,2299,Slip-On Ease,TAN,UK7
FW-SLIP-TAN-UK7,Guwahati Store,14,0,0.8,21,"₹2,299",Slip-On Ease,TAN,UK7
FW-SLIP-TAN-UK8,Mumbai Store, 8 ,0,0.2,21,"Rs. 4,999",Slip-On Ease,TAN,UK8
FW-SLIP-TAN-UK8,Delhi Store,13,22,1.5,14,4999,Slip-On Ease,TAN,UK8
FW-SLIP-TAN-UK8,Bengaluru Store,28,0,1.7,10,"4,999.00",Slip-On Ease,TAN,UK8
FW-SLIP-TAN-UK8,Hyderabad Store,51,0,1.6,14,"4,999.00",Slip-On Ease,TAN,UK8
FW-SLIP-TAN-UK8,Chennai Store,18,0,0.3,21,"Rs. 4,999",Slip-On Ease,TAN,UK8
FW-SLIP-TAN-UK8,Kolkata Store,20,42,1.6,21,"4,999.00",Slip-On Ease,TAN,UK8
FW-SLIP-TAN-UK8,Pune Store,11,10,0.6,21,"₹4,999",Slip-On Ease,TAN,UK8
FW-SLIP-TAN-UK8,Ahmedabad Store,0,0,2.6,10,"₹4,999",Slip-On Ease,TAN,UK8
FW-SLIP-TAN-UK8,Jaipur Store,64,0,3.0,10,"₹4,999",Slip-On Ease,TAN,UK8
FW-SLIP-TAN-UK8,Lucknow Store,17,0,0.4,14,4999,Slip-On Ease,TAN,UK8
FW-SLIP-TAN-UK8,Surat Store,17,10,0.6,21,4999,Slip-On Ease,TAN,UK8
FW-SLIP-TAN-UK8,Indore Store,39,0,1.0,21,"Rs. 4,999",Slip-On Ease,TAN,UK8
FW-SLIP-TAN-UK8,Nagpur Store,24,0,1.6,10 days,"₹4,999",Slip-On Ease,TAN,UK8
FW-SLIP-TAN-UK8,Kochi Store,11,0,2.4,14,"₹4,999",Slip-On Ease,TAN,UK8
FW-SLIP-TAN-UK8,Chandigarh Store,19,7,0.7,14,"₹4,999",Slip-On Ease,TAN,UK8
FW-SLIP-TAN-UK8,Bhopal Store,45,0,1.5,21,4999,Slip-On Ease,TAN,UK8
FW-SLIP-TAN-UK8,Patna Store,101,0,2.3,14,4999,Slip-On Ease,TAN,UK8
FW-SLIP-TAN-UK8,Vadodara Store,39,8,0.6,21,4999,Slip-On Ease,TAN,UK8
FW-SLIP-TAN-UK8,Ludhiana Store,17,0,0.9,14,"Rs. 4,999",Slip-On Ease,TAN,UK8
FW-SLIP-TAN-UK8,Agra Store,22,0,0.6,14,4999,Slip-On Ease,TAN,UK8
FW-SLIP-TAN-UK8,Nashik Store,37,16,1.4,10,"Rs. 4,999",Slip-On Ease,TAN,UK8
FW-SLIP-TAN-UK8,Meerut Store, 62 ,0,1.0,21,4999,Slip-On Ease,TAN,UK8
FW-SLIP-TAN-UK8,Rajkot Store,37.5,0,1.8,14,4999,Slip-On Ease,TAN,UK8
FW-SLIP-TAN-UK8,Varanasi Store,65, 26 ,1.4,21,"₹4,999",Slip-On Ease,TAN,UK8
FW-SLIP-TAN-UK8,Amritsar Store,44,83,3.0,21,4999,Slip-On Ease,TAN,UK8
,Noida Store,52,0,2.3,,4999,Slip-On Ease,TAN,UK8
FW-SLIP-TAN-UK8,Gurugram Store,132,0,2.9,14,N/A,Slip-On Ease,TAN,UK8
FW-SLIP-TAN-UK8,Coimbatore Store,10,0,0.3,10,4999,Slip-On Ease,TAN,UK8
FW-SLIP-TAN-UK8,Madurai Store,4,0,1.6,14,4999,Slip-On Ease,TAN,UK8
FW-SLIP-TAN-UK8,Guwahati Store, 9 ,0,0.5,10,"₹4,999",Slip-On Ease,TAN,UK8
FW-SLIP-TAN-UK9,Mumbai Store,0,0,2.3,10,3499,Slip-On Ease,TAN,UK9
FW-SLIP-TAN-UK9,Delhi Store,34,0,2.3,10,3499,Slip-On Ease,TAN,UK9
FW-SLIP-TAN-UK9,Bengaluru Store,-8,0,,10,"₹3,499",Slip-On Ease,TAN,UK9
FW-SLIP-TAN-UK9,Hyderabad Store,99,0,3.0,21,"₹3,499",Slip-On Ease,TAN,UK9
FW-SLIP-TAN-UK9,Chennai Store,153,0,2.3,21,"Rs. 3,499",Slip-On Ease,TAN,UK9
FW-SLIP-TAN-UK9,Kolkata Store,45,0,2.9,10,"₹3,499",Slip-On Ease,TAN,UK9
FW-SLIP-TAN-UK9,Pune Store,62,0,1.5,21,"₹3,499",Slip-On Ease,TAN,UK9
FW-SLIP-TAN-UK9,Ahmedabad Store,91,44,1.7,21,"₹3,499",Slip-On Ease,TAN,UK9
FW-SLIP-TAN-UK9,Jaipur Store,35,0,2.1,10,"Rs. 3,499",Slip-On Ease,TAN,UK9
FW-SLIP-TAN-UK9,Lucknow Store, 25 ,0,1.2,10,"₹3,499",Slip-On Ease,TAN,UK9
FW-SLIP-TAN-UK9,Surat Store,42,0,1.5,14,"₹3,499",Slip-On Ease,TAN,UK9
FW-SLIP-TAN-UK9,Indore Store,81,61,2.1,21,"3,499.00",Slip-On Ease,TAN,UK9
FW-SLIP-TAN-UK9,Nagpur Store,21,0,1.4,10,3499,Slip-On Ease,TAN,UK9
FW-SLIP-TAN-UK9,Kochi Store,28,0,1.9,10,3499,Slip-On Ease,TAN,UK9
FW-SLIP-TAN-UK9,Chandigarh Store,17,0,0.6,14,3499,Slip-On Ease,TAN,UK9
FW-SLIP-TAN-UK9,Bhopal Store,41,0,1.5,10,3499,Slip-On Ease,TAN,UK9
FW-SLIP-TAN-UK9,Patna Store, 40 ,0,1.1,14,3499,Slip-On Ease,TAN,UK9
FW-SLIP-TAN-UK9,Vadodara Store,65,0,2.6,14,"₹3,499",Slip-On Ease,TAN,UK9
FW-SLIP-TAN-UK9,Ludhiana Store,5,0,1.3,14,"₹3,499",Slip-On Ease,TAN,UK9
FW-SLIP-TAN-UK9,Agra Store, 28 ,0,1.3,10,"Rs. 3,499",Slip-On Ease,TAN,UK9
FW-SLIP-TAN-UK9,Nashik Store,127,0,2.7,14,3499,Slip-On Ease,TAN,UK9
FW-SLIP-TAN-UK9,Meerut Store,34,17,1.0,14,"₹3,499",Slip-On Ease,TAN,UK9
FW-SLIP-TAN-UK9,Rajkot Store, 91 ,0,1.9,21,"₹3,499",Slip-On Ease,TAN,UK9
FW-SLIP-TAN-UK9,Varanasi Store,0,0,1.2,21,3499,Slip-On Ease,TAN,UK9
FW-SLIP-TAN-UK9,Amritsar Store,10,0,0.5,14,"Rs. 3,499",Slip-On Ease,TAN,UK9
FW-SLIP-TAN-UK9,Noida Store, 32 ,0,1.7,10,3499,Slip-On Ease,TAN,UK9
FW-SLIP-TAN-UK9,Gurugram Store,136,40,2.0,21,3499,Slip-On Ease,TAN,UK9
FW-SLIP-TAN-UK9,Coimbatore Store,22,0,1.0,14,"₹3,499",Slip-On Ease,TAN,UK9
FW-SLIP-TAN-UK9,Madurai Store,53,0,3.0,14,3499,Slip-On Ease,TAN,UK9
FW-SLIP-TAN-UK9,Guwahati Store,51,0,1.8,10,3499,Slip-On Ease,TAN,UK9
FW-SLIP-TAN-UK10,Mumbai Store,40,37,3.0,14,"Rs. 1,499",Slip-On Ease,TAN,UK10
FW-SLIP-TAN-UK10,Delhi Store,104,0,1.9,21,1499,Slip-On Ease,TAN,UK10
FW-SLIP-TAN-UK10,Bengaluru Store, 18 ,0,0.6,10,1499,Slip-On Ease,TAN,UK10
FW-SLIP-TAN-UK10,Hyderabad Store,10,0,0.5,14,"₹1,499",Slip-On Ease,TAN,UK10
FW-SLIP-TAN-UK10,Chennai Store,90,0,2.3,21,1499,Slip-On Ease,TAN,UK10
FW-SLIP-TAN-UK10,Kolkata Store,88,0,2.0,14,"₹1,499",Slip-On Ease,TAN,UK10
FW-SLIP-TAN-UK10,Pune Store,9,-20,1.3,21,1499,Slip-On Ease,TAN,UK10
FW-SLIP-TAN-UK10,Ahmedabad Store, 17 ,11,0.6,21,1499,Slip-On Ease,TAN,UK10
FW-SLIP-TAN-UK10,Jaipur Store,4,0,1.8,10,1499,Slip-On Ease,TAN,UK10
FW-SLIP-TAN-UK10,Lucknow Store,8,0,0.9,10,"Rs. 1,499",Slip-On Ease,TAN,UK10
FW-SLIP-TAN-UK10,Surat Store,33,0,1.7,21,1499,Slip-On Ease,TAN,UK10
FW-SLIP-TAN-UK10,Indore Store,27,0,0.9,14,"₹1,499",Slip-On Ease,TAN,UK10
FW-SLIP-TAN-UK10,Nagpur Store,47,0,1.4,21,"₹1,499",Slip-On Ease,TAN,UK10
FW-SLIP-TAN-UK10,Kochi Store,7,0,2.8,14,1499,Slip-On Ease,TAN,UK10
FW-SLIP-TAN-UK10,Kochi Store,7,0,2.8,14,1499,Slip-On Ease,TAN,UK10
FW-SLIP-TAN-UK10,Chandigarh Store,98,0,2.4,21,1499,Slip-On Ease,TAN,UK10
FW-SLIP-TAN-UK10,Bhopal Store,63.5,16,2.3,14,"₹1,499",Slip-On Ease,TAN,UK10
FW-SLIP-TAN-UK10,Patna Store,0,0,0.4,14,1499,Slip-On Ease,TAN,UK10
FW-SLIP-TAN-UK10,Vadodara Store,178,0,2.7,21,"₹1,499",Slip-On Ease,TAN,UK10
FW-SLIP-TAN-UK10,Ludhiana Store,14,45,2.0,21,1499,Slip-On Ease,TAN,UK10
FW-SLIP-TAN-UK10,Agra Store,3,10,0.7,21,1499,Slip-On Ease,TAN,UK10
FW-SLIP-TAN-UK10,Nashik Store,0,0,1.2,10,"Rs. 1,499",Slip-On Ease,TAN,UK10
FW-SLIP-TAN-UK10,Meerut Store,49,13,1.4,21,"₹1,499",Slip-On Ease,TAN,UK10
FW-SLIP-TAN-UK10,Rajkot Store, 56 ,0,2.5,14,"Rs. 1,499",Slip-On Ease,TAN,UK10
FW-SLIP-TAN-UK10,Varanasi Store,112,0,2.2,21,1499,Slip-On Ease,TAN,UK10
FW-SLIP-TAN-UK10,Amritsar Store,10,10,0.8,10,1499,Slip-On Ease,TAN,UK10
FW-SLIP-TAN-UK10,Noida Store,44,0,2.3,10,N/A,Slip-On Ease,TAN,UK10
FW-SLIP-TAN-UK10,Gurugram Store,4,10,1.8,10,1499,Slip-On Ease,TAN,UK10
FW-SLIP-TAN-UK10,Coimbatore Store, 20 ,0,1.4,10,1499,Slip-On Ease,TAN,UK10
FW-SLIP-TAN-UK10,Madurai Store,55,0,2.5,14,1499,Slip-On Ease,TAN,UK10
FW-SLIP-TAN-UK10,Guwahati Store,13,0,0.3,21,"₹1,499",Slip-On Ease,TAN,UK10
FW-SLIP-TAN-UK11,Mumbai Store,22,0,2.7,10,2299,Slip-On Ease,TAN,UK11
FW-SLIP-TAN-UK11,Delhi Store, 74 ,0,2.5,21 days,2299,Slip-On Ease,TAN,UK11
FW-SLIP-TAN-UK11,Bengaluru Store,151,0,2.7,21,2299,Slip-On Ease,TAN,UK11
FW-SLIP-TAN-UK11,Hyderabad Store,13,0,2.7,10,2299,Slip-On Ease,TAN,UK11
FW-SLIP-TAN-UK11,Chennai Store,49,37,2.7,10,"2,299.00",Slip-On Ease,TAN,UK11
FW-SLIP-TAN-UK11,Kolkata Store,41,0,1.0,14,"Rs. 2,299",Slip-On Ease,TAN,UK11
FW-SLIP-TAN-UK11,Pune Store,4,0,0.9,21,"₹2,299",Slip-On Ease,TAN,UK11
FW-SLIP-TAN-UK11,Ahmedabad Store,36,0,2.1,14,"₹2,299",Slip-On Ease,TAN,UK11
FW-SLIP-TAN-UK11,Jaipur Store,37,0,0.6,,2299,Slip-On Ease,TAN,UK11
FW-SLIP-TAN-UK11,Lucknow Store,35,0,0.8,14,2299,Slip-On Ease,TAN,UK11
FW-SLIP-TAN-UK11,Surat Store,26,19,2.9,14,"2,299.00",Slip-On Ease,TAN,UK11
FW-SLIP-TAN-UK11,Indore Store,52,0,1.2,21,2299,Slip-On Ease,TAN,UK11
FW-SLIP-TAN-UK11,Nagpur Store,2,0,0.6,10,"Rs. 2,299",Slip-On Ease,TAN,UK11
FW-SLIP-TAN-UK11,Kochi Store,3,0,1.0,10,2299,Slip-On Ease,TAN,UK11
FW-SLIP-TAN-UK11,Chandigarh Store,79,0,2.8,10,2299,Slip-On Ease,TAN,UK11
FW-SLIP-TAN-UK11,Bhopal Store,30,12,1.4,21,2299,Slip-On Ease,TAN,UK11
FW-SLIP-TAN-UK11,Patna Store,22,0,1.3,14,2299,Slip-On Ease,TAN,UK11
FW-SLIP-TAN-UK11,Vadodara Store,4,27,1.8,14,2299,Slip-On Ease,TAN,UK11
FW-SLIP-TAN-UK11,Ludhiana Store,26,8,0.4,21,2299,Slip-On Ease,TAN,UK11
FW-SLIP-TAN-UK11,Agra Store,74,20,2.1,14,"Rs. 2,299",Slip-On Ease,TAN,UK11
FW-SLIP-TAN-UK11,Nashik Store,28,0,1.4,10,2299,Slip-On Ease,TAN,UK11
FW-SLIP-TAN-UK11,Meerut Store,21,0,1.1,10,2299,Slip-On Ease,TAN,UK11
FW-SLIP-TAN-UK11,Rajkot Store,9,0,0.7,14,"2,299.00",Slip-On Ease,TAN,UK11
FW-SLIP-TAN-UK11,Varanasi Store,34,0,0.5,21,"₹2,299",Slip-On Ease,TAN,UK11
FW-SLIP-TAN-UK11,Amritsar Store,27,0,1.2,14,"₹2,299",Slip-On Ease,TAN,UK11
FW-SLIP-TAN-UK11,Noida Store,23,0,,21,2299,Slip-On Ease,TAN,UK11
FW-SLIP-TAN-UK11,Gurugram Store,12,0,0.7,10,"2,299.00",Slip-On Ease,TAN,UK11
FW-SLIP-TAN-UK11,Coimbatore Store,5,0,0.3,10,"₹2,299",Slip-On Ease,TAN,UK11
FW-SLIP-TAN-UK11,Madurai Store,26,3,0.6,14,2299,Slip-On Ease,TAN,UK11
FW-SLIP-TAN-UK11,Guwahati Store,18,0,0.7,14,"₹2,299",Slip-On Ease,TAN,UK11
FW-BOOT-BLK-UK6,Mumbai Store,56,0,2.9,21,"₹1,499",Boot Rugged,BLK,UK6
FW-BOOT-BLK-UK6,Delhi Store,-3,0,2.0,10,1499,Boot Rugged,BLK,UK6
FW-BOOT-BLK-UK6,Bengaluru Store,45,0,2.7,21,1499,Boot Rugged,BLK,UK6
FW-BOOT-BLK-UK6,Hyderabad Store, 19 ,0,1.1,21,"₹1,499",Boot Rugged,BLK,UK6
FW-BOOT-BLK-UK6,Chennai Store,12,0,1.0,21,"1,499.00",Boot Rugged,BLK,UK6
FW-BOOT-BLK-UK6,Kolkata Store,7,1,0.3,10,"₹1,499",Boot Rugged,BLK,UK6
,Pune Store,48,46,2.4,14,1499,Boot Rugged,BLK,UK6
FW-BOOT-BLK-UK6,Ahmedabad Store,16,51,2.2,21,"1,499.00",Boot Rugged,BLK,UK6
FW-BOOT-BLK-UK6,Jaipur Store,139.5,0,2.2,21,"Rs. 1,499",Boot Rugged,BLK,UK6
FW-BOOT-BLK-UK6,Lucknow Store,42,0,1.4,21,"Rs. 1,499",Boot Rugged,BLK,UK6
FW-BOOT-BLK-UK6,Surat Store,7,0,0.5,21,"Rs. 1,499",Boot Rugged,BLK,UK6
FW-BOOT-BLK-UK6,Indore Store,2,24,1.2,21,"₹1,499",Boot Rugged,BLK,UK6
FW-BOOT-BLK-UK6,Nagpur Store,96,0,2.6,14,"₹1,499",Boot Rugged,BLK,UK6
FW-BOOT-BLK-UK6,Kochi Store,8,0,1.9,14,1499,Boot Rugged,BLK,UK6
FW-BOOT-BLK-UK6,Chandigarh Store,60,37,2.2,21,1499,Boot Rugged,BLK,UK6
FW-BOOT-BLK-UK6,Bhopal Store,12,0,1.7,14,"₹1,499",Boot Rugged,BLK,UK6
FW-BOOT-BLK-UK6,Patna Store,22,0,1.0,10,"Rs. 1,499",Boot Rugged,BLK,UK6
FW-BOOT-BLK-UK6,Vadodara Store,51,-16,1.3,21,1499,Boot Rugged,BLK,UK6
FW-BOOT-BLK-UK6,Ludhiana Store,103,0,1.8,21,"Rs. 1,499",Boot Rugged,BLK,UK6
FW-BOOT-BLK-UK6,Agra Store,47,0,1.5,10,"₹1,499",Boot Rugged,BLK,UK6
FW-BOOT-BLK-UK6,Nashik Store,21,0,2.3,14,1499,Boot Rugged,BLK,UK6
FW-BOOT-BLK-UK6,Meerut Store,101,28,2.9,14,"₹1,499",Boot Rugged,BLK,UK6
FW-BOOT-BLK-UK6,Rajkot Store,51,19,0.9,21,1499,Boot Rugged,BLK,UK6
FW-BOOT-BLK-UK6,Varanasi Store,179,0,2.8,21,"Rs. 1,499",Boot Rugged,BLK,UK6
FW-BOOT-BLK-UK6,Amritsar Store,59,41,1.5,21,N/A,Boot Rugged,BLK,UK6
FW-BOOT-BLK-UK6,Noida Store,1,6,0.4,14,"Rs. 1,499",Boot Rugged,BLK,UK6
FW-BOOT-BLK-UK6,Gurugram Store,11,5,0.4,14,"₹1,499",Boot Rugged,BLK,UK6
FW-BOOT-BLK-UK6,Coimbatore Store,57,0,2.4,14,"Rs. 1,499",Boot Rugged,BLK,UK6
FW-BOOT-BLK-UK6,Madurai Store,42,0,1.4,14,"1,499.00",Boot Rugged,BLK,UK6
FW-BOOT-BLK-UK6,Guwahati Store,73,0,2.4,14,1499,Boot Rugged,BLK,UK6
FW-BOOT-BLK-UK7,Mumbai Store,38,26,2.7,10,2299,Boot Rugged,BLK,UK7
