item,shop,current_stock,intransit,avg_off_take_day,lt,price,Gear,bf,Units Sold Week 8,Units Sold Week 7,Units Sold Week 6,Units Sold Week 5,Units Sold Week 4,Units Sold Week 3,Units Sold Week 2,Units Sold Week 1
SP-BADM-85,Vadodara,2,0,0.5,7 days,₹999,Badminton Racq,,4,3,3,3,3,4,4,4
SP-BADM-85,Ludhiana,32,0,1.6,7,999,Badminton Racq,,14,11,9,11,11,9,12,12
SP-BADM-85,Agra,199,0,6.0,14,₹999,Badminton Racq,2.2,34,47,34,36,41,41,51,49
SP-BADM-86,Mumbai,180,0,,10,299,Badminton Racq,,33,45,30,36,41,48,39,29
SP-BADM-86,Delhi,106,0,5.2,14,299,Badminton Racq,2.0,41,34,30,42,36,42,33,36
SP-BADM-86,Bengaluru,137,67,5.0,14,299,Badminton Racq,,28,35,30,42,30,29,27,27
SP-BADM-86,Hyderabad, 11 ,0,4.4,14,299,Badminton Racq,2.2,36,32,23,38,31,24,32,31
SP-BADM-86,Chennai, 4 ,5,1.8,7,299,Badminton Racq,,14,16,10,11,16,14,10,15
SP-BADM-86,Kolkata,41,0,3.8,10,299,Badminton Racq,,23,31,29,21,23,25,29,26
SP-BADM-86,Pune,15,0,1.7,10,299,Badminton Racq,,11,12,12,13,10,12,9,9
SP-BADM-86,Ahmedabad,46,28,1.7,14,299,Badminton Racq,2.2,2,4,4,26,2,2,26,21
SP-BADM-86,Jaipur,3,0,1.2,14,299.00,Badminton Racq,,9,7,7,9,8,10,9,8
SP-BADM-86,Lucknow,11,0,1.7,14,299,Badminton Racq,,14,14,13,11,14,14,14,12
SP-BADM-86,Surat,51,0,1.2,14,299,Badminton Racq,2.2,8,10,10,10,7,10,8,10
SP-BADM-86,Indore,9,0,5.2,14,₹299,Badminton Racq,2.2,29,38,35,32,36,41,32,41
SP-BADM-86,Nagpur,0,0,3.8,14,Rs. 299,Badminton Racq,,20,23,21,25,24,28,25,24
SP-BADM-86,Kochi,11,0,0.6,10,₹299,Badminton Racq,2.0,5,5,5,5,4,4,4,4
SP-BADM-86,Chandigarh,138,0,3.4,,₹299,Badminton Racq,,24,24,25,29,28,25,24,24
SP-BADM-86,Bhopal,7,0,0.7,7,299,Badminton Racq,2.0,4,5,4,5,4,5,5,4
SP-BADM-86,Patna,22,0,4.2,7,Rs. 299,Badminton Racq,,33,35,24,31,28,30,29,27
SP-BADM-86,Vadodara,21,0,2.1,7,299,Badminton Racq,,17,14,14,15,11,12,13,16
SP-BADM-86,Ludhiana,30,0,1.4,14,299,Badminton Racq,,10,11,8,7,8,12,8,10
SP-BADM-86,Agra,145,0,4.1,14,299.00,Badminton Racq,,32,34,33,22,32,28,22,25
SP-BADM-87,Mumbai,109,42,3.4,10,999,Badminton Racq,,28,29,20,18,24,22,29,24
SP-BADM-87,Delhi,111.5,0,5.7,14,999.00,Badminton Racq,,37,34,43,41,37,35,35,31
SP-BADM-87,Bengaluru,140,0,5.1,14,Rs. 999,Badminton Racq,,31,34,41,33,44,39,35,34
SP-BADM-87,Hyderabad,43,19,3.3,7,999.00,Badminton Racq,2.0,29,27,26,26,26,19,22,18
SP-BADM-87,Chennai,25,39,3.8,10,Rs. 999,Badminton Racq,,10,58,58,5,5,58,58,5
SP-BADM-87,Kolkata,28,38,3.3,14,₹999,Badminton Racq,,22,18,26,21,21,22,21,25
SP-BADM-87,Pune,21,0,4.4,10,₹999,Badminton Racq,,34,26,28,24,30,38,25,28
SP-BADM-87,Ahmedabad,71,0,3.8,10,999,Badminton Racq,,31,21,23,22,30,26,25,27
SP-BADM-87,Jaipur,35,0,2.9,10,999,Badminton Racq,2.0,23,24,18,18,23,17,18,20
SP-BADM-87,Lucknow,11,0,2.8,14,999,Badminton Racq,2.0,15,20,18,21,19,23,16,21
SP-BADM-87,Surat,25,49,2.9,14,₹999,Badminton Racq,2.2,18,23,25,20,25,25,17,21
SP-BADM-87,Indore,102,0,5.2,10,999.00,Badminton Racq,2.2,45,28,30,30,32,38,30,38
SP-BADM-87,Nagpur,118,42,4.0,10,999.00,Badminton Racq,,33,28,30,21,24,24,22,33
SP-BADM-87,Kochi,69,0,5.5,7,999,Badminton Racq,,47,40,32,41,41,41,47,41
SP-BADM-87,Chandigarh,-7,0,0.5,14,999,Badminton Racq,,3,3,3,3,4,4,3,4
SP-BADM-87,Bhopal,30,0,3.5,10,999,Badminton Racq,2.0,30,26,28,22,28,26,23,30
SP-BADM-87,Patna,89,31,3.7,14,999,Badminton Racq,,25,25,32,21,29,26,23,28
SP-BADM-87,Vadodara,59,0,3.9,7,₹999,Badminton Racq,,31,28,25,32,28,27,25,29
SP-BADM-87,Ludhiana,3,-15,1.1,14,₹999,Badminton Racq,2.0,6,8,10,7,7,7,9,9
SP-BADM-87,Agra,3,9,0.7,14,N/A,Badminton Racq,,5,5,4,5,5,4,6,5
SP-BADM-88,Mumbai,33,0,1.1,10,₹299,Badminton Racq,2.0,8,7,8,8,9,7,9,6
SP-BADM-88,Delhi,59,0,3.9,10,₹299,Badminton Racq,,5,5,10,60,10,60,5,60
SP-BADM-88,Bengaluru,210,0,5.4,14,Rs. 299,Badminton Racq,,40,35,35,40,42,38,32,32
SP-BADM-88,Hyderabad,7,9,3.1,7,299,Badminton Racq,,20,24,18,22,21,22,20,21
SP-BADM-88,Chennai,54,0,3.8,10,Rs. 299,Badminton Racq,,29,24,20,25,27,28,22,23
SP-BADM-88,Kolkata,45,17,2.3,10,299,Badminton Racq,,14,19,17,13,19,15,17,18
SP-BADM-88,Pune,26,26,1.9,14,299,Badminton Racq,2.2,11,11,14,16,10,12,11,16
SP-BADM-88,Ahmedabad,10,0,1.0,10,Rs. 299,Badminton Racq,2.0,9,9,5,9,9,6,7,8
SP-BADM-88,Jaipur,24,0,2.6,10,299,Badminton Racq,2.0,18,23,23,17,17,15,21,15
SP-BADM-88,Lucknow,9,0,2.4,7,₹299,Badminton Racq,2.2,15,21,15,13,16,17,15,15
SP-BADM-88,Surat,141,0,5.8,14,299.00,Badminton Racq,,46,42,45,45,39,37,32,37
SP-BADM-88,Indore,83,41,5.3,7,₹299,Badminton Racq,2.0,46,46,30,39,29,40,44,37
SP-BADM-88,Nagpur,13,0,2.0,7,299,Badminton Racq,,16,13,15,11,12,17,12,13
SP-BADM-88,Kochi,100,0,3.4,14,299,Badminton Racq,2.2,29,25,28,24,19,24,23,27
SP-BADM-88,Chandigarh,0,0,1.7,14,₹299,Badminton Racq,2.0,11,13,15,10,12,10,12,10
SP-BADM-88,Bhopal,65,0,2.0,10,299,Badminton Racq,,13,13,15,11,13,17,13,13
SP-BADM-88,Patna,2,0,1.4,14,299,Badminton Racq,,9,8,12,12,11,9,9,10
SP-BADM-88,Vadodara,282,0,6.0,14,₹299,Badminton Racq,2.2,35,37,43,32,34,49,48,35
SP-BADM-88,Ludhiana,81,37,5.2,7,Rs. 299,Badminton Racq,2.0,14,14,80,7,80,65,80,7
SP-BADM-88,Agra,14,0,0.7,14,299.00,Badminton Racq,,6,4,4,6,4,5,4,5
SP-BADM-89,Mumbai,107,0,6.0,10,₹299,Badminton Racq,2.0,35,50,52,32,43,42,33,33
SP-BADM-89,Delhi,95,0,2.8,10,299,Badminton Racq,,19,24,23,17,17,22,19,20
SP-BADM-89,Bengaluru,19,79,5.7,10,₹299,Badminton Racq,2.2,46,31,38,47,48,41,33,36
SP-BADM-89,Hyderabad,65,29,3.8,7,Rs. 299,Badminton Racq,,29,28,27,32,21,25,24,20
SP-BADM-89,Chennai,20,0,0.9,7,299,Badminton Racq,2.2,7,6,5,5,6,7,6,5
SP-BADM-89,Kolkata,36,0,2.7,7,299.00,Badminton Racq,2.0,14,19,22,14,22,19,22,15
,Pune,45,0,2.4,7,299.00,Badminton Racq,,16,18,20,20,13,13,19,13
SP-BADM-89,Ahmedabad, 135 ,0,5.1,10,299,Badminton Racq,,37,32,44,34,43,44,40,33
SP-BADM-89,Jaipur,28,7,1.0,10,299,Badminton Racq,2.2,8,7,9,5,6,6,8,8
SP-BADM-89,Lucknow,5,34,3.1,14,₹299,Badminton Racq,,26,18,24,25,22,25,26,25
SP-BADM-89,Surat,70,67,3.9,14,₹299,Badminton Racq,2.0,21,31,23,27,26,29,24,29
SP-BADM-89,Indore,2,0,1.0,10,299,Badminton Racq,,9,6,7,9,8,6,6,6
SP-BADM-89,Nagpur,111,0,3.8,10,₹299,Badminton Racq,2.2,20,27,30,27,33,31,28,30
SP-BADM-89,Kochi,138,31,3.4,14,Rs. 299,Badminton Racq,2.2,30,30,20,21,25,18,24,19
SP-BADM-89,Chandigarh,115.5,0,5.1,7,₹299,Badminton Racq,,41,41,35,35,45,28,28,38
SP-BADM-89,Bhopal,131,0,3.6,14,299,Badminton Racq,2.2,10,55,10,5,45,5,5,45
SP-BADM-89,Patna,6,0,2.0,7 days,299.00,Badminton Racq,,13,13,12,17,14,14,16,17
SP-BADM-89,Vadodara,7,0,2.4,10,₹299,Badminton Racq,2.2,20,17,20,17,17,14,17,19
SP-BADM-89,Ludhiana,77,0,2.5,14,Rs. 299,Badminton Racq,,19,20,20,16,16,20,17,19
SP-BADM-89,Agra,48,11,2.1,7,₹299,Badminton Racq,2.0,16,11,16,18,15,16,18,16
SP-BADM-90,Mumbai,77,0,4.7,10,"₹1,899",Badminton Racq,,32,26,30,36,37,37,34,39
SP-BADM-90,Delhi,121,0,5.8,7,"₹1,899",Badminton Racq,,35,45,36,49,34,47,44,50
SP-BADM-90,Bengaluru,24,0,2.6,7,"₹1,899",Badminton Racq,,21,21,20,14,20,18,18,14
SP-BADM-90,Hyderabad,16,5,,14,1899,Badminton Racq,2.2,3,3,3,3,3,3,3,3
SP-BADM-90,Chennai,47,65,5.8,10,1899,Badminton Racq,,50,47,43,38,41,37,39,33
SP-BADM-90,Kolkata,38,0,1.4,10,"Rs. 1,899",Badminton Racq,,10,10,10,9,8,9,10,8
SP-BADM-90,Pune,41,0,5.3,7,1899,Badminton Racq,,40,42,40,35,42,38,32,36
SP-BADM-90,Ahmedabad,2,0,1.8,,1899,Badminton Racq,,14,12,13,11,14,10,10,12
SP-BADM-90,Jaipur,88,0,4.9,7,1899,Badminton Racq,,42,38,28,32,41,27,32,40
SP-BADM-90,Lucknow,57,0,3.1,7,"₹1,899",Badminton Racq,,26,17,20,18,17,27,25,21
SP-BADM-90,Surat,71,0,5.5,14,"1,899.00",Badminton Racq,,32,33,44,46,29,31,40,40
SP-BADM-90,Indore,79,0,2.2,14,1899,Badminton Racq,,17,17,14,16,16,18,15,19
SP-BADM-90,Nagpur,24,0,0.8,14,"1,899.00",Badminton Racq,,10,2,12,1,2,1,10,12
SP-BADM-90,Kochi,15,0,0.6,14,1899,Badminton Racq,,3,4,3,4,4,4,5,3
SP-BADM-90,Kochi,15,0,0.6,14,1899,Badminton Racq,,3,4,3,4,4,4,5,3
SP-BADM-90,Chandigarh,28,0,1.8,10,1899,Badminton Racq,,14,14,11,14,10,13,13,13
SP-BADM-90,Bhopal,10,0,2.2,10,"Rs. 1,899",Badminton Racq,2.2,18,13,13,15,12,19,14,19
SP-BADM-90,Patna,3,0,0.5,10,"₹1,899",Badminton Racq,,4,3,4,4,3,4,4,3
SP-BADM-90,Vadodara,104,0,4.8,7,"₹1,899",Badminton Racq,2.0,35,35,31,28,33,33,27,33
SP-BADM-90,Ludhiana,38,22,1.9,10,N/A,Badminton Racq,,12,14,12,14,10,14,13,13
SP-BADM-90,Agra,64,30,5.5,7,"1,899.00",Badminton Racq,,35,36,45,43,36,41,47,32
